dataset,classifier,pixel_index,row,col,n_selected_by_model
Half-Flipped,svm,1178,18,26,306
Half-Flipped,svm,1179,18,27,306
Half-Flipped,svm,1180,18,28,306
Half-Flipped,svm,1184,18,32,306
Half-Flipped,svm,1191,18,39,306
Half-Flipped,svm,1199,18,47,306
Half-Flipped,svm,1201,18,49,306
Half-Flipped,svm,1244,19,28,306
Half-Flipped,svm,1256,19,40,306
Half-Flipped,svm,1278,19,62,306
Half-Flipped,svm,1279,19,63,306
Half-Flipped,svm,1288,20,8,306
Half-Flipped,svm,1302,20,22,306
Half-Flipped,svm,1309,20,29,306
Half-Flipped,svm,1311,20,31,306
Half-Flipped,svm,1317,20,37,306
Half-Flipped,svm,1318,20,38,306
Half-Flipped,svm,1320,20,40,306
Half-Flipped,svm,1352,21,8,306
Half-Flipped,svm,1366,21,22,306
Half-Flipped,svm,1369,21,25,306
Half-Flipped,svm,1375,21,31,306
Half-Flipped,svm,1382,21,38,306
Half-Flipped,svm,1383,21,39,306
Half-Flipped,svm,1384,21,40,306
Half-Flipped,svm,1434,22,26,306
Half-Flipped,svm,1436,22,28,306
Half-Flipped,svm,1442,22,34,306
Half-Flipped,svm,1443,22,35,306
Half-Flipped,svm,1450,22,42,306
Half-Flipped,svm,1471,22,63,306
Half-Flipped,svm,1494,23,22,306
Half-Flipped,svm,1495,23,23,306
Half-Flipped,svm,1499,23,27,306
Half-Flipped,svm,1500,23,28,306
Half-Flipped,svm,1501,23,29,306
Half-Flipped,svm,1507,23,35,306
Half-Flipped,svm,1508,23,36,306
Half-Flipped,svm,1511,23,39,306
Half-Flipped,svm,1561,24,25,306
Half-Flipped,svm,1563,24,27,306
Half-Flipped,svm,1564,24,28,306
Half-Flipped,svm,1570,24,34,306
Half-Flipped,svm,1572,24,36,306
Half-Flipped,svm,1573,24,37,306
Half-Flipped,svm,1574,24,38,306
Half-Flipped,svm,1624,25,24,306
Half-Flipped,svm,1627,25,27,306
Half-Flipped,svm,1628,25,28,306
Half-Flipped,svm,1633,25,33,306
Half-Flipped,svm,1637,25,37,306
Half-Flipped,svm,1662,25,62,306
Half-Flipped,svm,1663,25,63,306
Half-Flipped,svm,1690,26,26,306
Half-Flipped,svm,1699,26,35,306
Half-Flipped,svm,1700,26,36,306
Half-Flipped,svm,1701,26,37,306
Half-Flipped,svm,1754,27,26,306
Half-Flipped,svm,1756,27,28,306
Half-Flipped,svm,1758,27,30,306
Half-Flipped,svm,1759,27,31,306
Half-Flipped,svm,1818,28,26,306
Half-Flipped,svm,1819,28,27,306
Half-Flipped,svm,1821,28,29,306
Half-Flipped,svm,1822,28,30,306
Half-Flipped,svm,1824,28,32,306
Half-Flipped,svm,1829,28,37,306
Half-Flipped,svm,1855,28,63,306
Half-Flipped,svm,1881,29,25,306
Half-Flipped,svm,1882,29,26,306
Half-Flipped,svm,1885,29,29,306
Half-Flipped,svm,1888,29,32,306
Half-Flipped,svm,1890,29,34,306
Half-Flipped,svm,1893,29,37,306
Half-Flipped,svm,1897,29,41,306
Half-Flipped,svm,1898,29,42,306
Half-Flipped,svm,1945,30,25,306
Half-Flipped,svm,1946,30,26,306
Half-Flipped,svm,1949,30,29,306
Half-Flipped,svm,2015,31,31,306
Half-Flipped,svm,2016,31,32,306
Half-Flipped,svm,2047,31,63,306
Half-Flipped,svm,2077,32,29,306
Half-Flipped,svm,2078,32,30,306
Half-Flipped,svm,2080,32,32,306
Half-Flipped,svm,2081,32,33,306
Half-Flipped,svm,2137,33,25,306
Half-Flipped,svm,2138,33,26,306
Half-Flipped,svm,2142,33,30,306
Half-Flipped,svm,2146,33,34,306
Half-Flipped,svm,2154,33,42,306
Half-Flipped,svm,2155,33,43,306
Half-Flipped,svm,2202,34,26,306
Half-Flipped,svm,2203,34,27,306
Half-Flipped,svm,2208,34,32,306
Half-Flipped,svm,2213,34,37,306
Half-Flipped,svm,2238,34,62,306
Half-Flipped,svm,2266,35,26,306
Half-Flipped,svm,2273,35,33,306
Half-Flipped,svm,2275,35,35,306
Half-Flipped,svm,2276,35,36,306
Half-Flipped,svm,2277,35,37,306
Half-Flipped,svm,2278,35,38,306
Half-Flipped,svm,2302,35,62,306
Half-Flipped,svm,2330,36,26,306
Half-Flipped,svm,2332,36,28,306
Half-Flipped,svm,2367,36,63,306
Half-Flipped,svm,2393,37,25,306
Half-Flipped,svm,2395,37,27,306
Half-Flipped,svm,2398,37,30,306
Half-Flipped,svm,2403,37,35,306
Half-Flipped,svm,2457,38,25,306
Half-Flipped,svm,2466,38,34,306
Half-Flipped,svm,2467,38,35,306
Half-Flipped,svm,2469,38,37,306
Half-Flipped,svm,2470,38,38,306
Half-Flipped,svm,2471,38,39,306
Half-Flipped,svm,2517,39,21,306
Half-Flipped,svm,2520,39,24,306
Half-Flipped,svm,2522,39,26,306
Half-Flipped,svm,2523,39,27,306
Half-Flipped,svm,2525,39,29,306
Half-Flipped,svm,2530,39,34,306
Half-Flipped,svm,2580,40,20,306
Half-Flipped,svm,2582,40,22,306
Half-Flipped,svm,2583,40,23,306
Half-Flipped,svm,2585,40,25,306
Half-Flipped,svm,2587,40,27,306
Half-Flipped,svm,2595,40,35,306
Half-Flipped,svm,2598,40,38,306
Half-Flipped,svm,2599,40,39,306
Half-Flipped,svm,2600,40,40,306
Half-Flipped,svm,2605,40,45,306
Half-Flipped,svm,2643,41,19,306
Half-Flipped,svm,2647,41,23,306
Half-Flipped,svm,2652,41,28,306
Half-Flipped,svm,2654,41,30,306
Half-Flipped,svm,2657,41,33,306
Half-Flipped,svm,2658,41,34,306
Half-Flipped,svm,2660,41,36,306
Half-Flipped,svm,2662,41,38,306
Half-Flipped,svm,2665,41,41,306
Half-Flipped,svm,2687,41,63,306
Half-Flipped,svm,2714,42,26,306
Half-Flipped,svm,2716,42,28,306
Half-Flipped,svm,2719,42,31,306
Half-Flipped,svm,2722,42,34,306
Half-Flipped,svm,2726,42,38,306
Half-Flipped,svm,2727,42,39,306
Half-Flipped,svm,2777,43,25,306
Half-Flipped,svm,2781,43,29,306
Half-Flipped,svm,2789,43,37,306
Half-Flipped,svm,2803,43,51,306
Half-Flipped,svm,2804,43,52,306
Half-Flipped,svm,2826,44,10,306
Half-Flipped,svm,2844,44,28,306
Half-Flipped,svm,2851,44,35,306
Half-Flipped,svm,2853,44,37,306
Half-Flipped,svm,2856,44,40,306
Half-Flipped,svm,2857,44,41,306
Half-Flipped,svm,2866,44,50,306
Half-Flipped,svm,2867,44,51,306
Half-Flipped,svm,2868,44,52,306
Half-Flipped,svm,2879,44,63,306
Half-Flipped,svm,2893,45,13,306
Half-Flipped,svm,2894,45,14,306
Half-Flipped,svm,2896,45,16,306
Half-Flipped,svm,2902,45,22,306
Half-Flipped,svm,2903,45,23,306
Half-Flipped,svm,2910,45,30,306
Half-Flipped,svm,2912,45,32,306
Half-Flipped,svm,2914,45,34,306
Half-Flipped,svm,2915,45,35,306
Half-Flipped,svm,2917,45,37,306
Half-Flipped,svm,2919,45,39,306
Half-Flipped,svm,2928,45,48,306
Half-Flipped,svm,2953,46,9,306
Half-Flipped,svm,2956,46,12,306
Half-Flipped,svm,2959,46,15,306
Half-Flipped,svm,2960,46,16,306
Half-Flipped,svm,2972,46,28,306
Half-Flipped,svm,2975,46,31,306
Half-Flipped,svm,2976,46,32,306
Half-Flipped,svm,2979,46,35,306
Half-Flipped,svm,2982,46,38,306
Half-Flipped,svm,2984,46,40,306
Half-Flipped,svm,2993,46,49,306
Half-Flipped,svm,2995,46,51,306
Half-Flipped,svm,3025,47,17,306
Half-Flipped,svm,3030,47,22,306
Half-Flipped,svm,3032,47,24,306
Half-Flipped,svm,3039,47,31,306
Half-Flipped,svm,3040,47,32,306
Half-Flipped,svm,3042,47,34,306
Half-Flipped,svm,3060,47,52,306
Half-Flipped,svm,3061,47,53,306
Half-Flipped,svm,3089,48,17,306
Half-Flipped,svm,3104,48,32,306
Half-Flipped,svm,3105,48,33,306
Half-Flipped,svm,3110,48,38,306
Half-Flipped,svm,3119,48,47,306
Half-Flipped,svm,3120,48,48,306
Half-Flipped,svm,3124,48,52,306
Half-Flipped,svm,3150,49,14,306
Half-Flipped,svm,3152,49,16,306
Half-Flipped,svm,3168,49,32,306
Half-Flipped,svm,3184,49,48,306
Half-Flipped,svm,3185,49,49,306
Half-Flipped,svm,3186,49,50,306
Half-Flipped,svm,3217,50,17,306
Half-Flipped,svm,3281,51,17,306
Half-Flipped,svm,3326,51,62,306
Half-Flipped,svm,3328,52,0,306
Half-Flipped,svm,3342,52,14,306
Half-Flipped,svm,3343,52,15,306
Half-Flipped,svm,3518,54,62,306
Half-Flipped,svm,3519,54,63,306
Half-Flipped,svm,3645,56,61,306
Half-Flipped,svm,3647,56,63,306
Half-Flipped,svm,3711,57,63,306
Half-Flipped,svm,3771,58,59,306
Half-Flipped,svm,3772,58,60,306
Half-Flipped,svm,3776,59,0,306
Half-Flipped,svm,3779,59,3,306
Half-Flipped,svm,3834,59,58,306
Half-Flipped,svm,3837,59,61,306
Half-Flipped,svm,3904,61,0,306
Half-Flipped,svm,3961,61,57,306
Half-Flipped,svm,4034,63,2,306
Half-Flipped,svm,4093,63,61,306
Half-Flipped,svm,4095,63,63,306
Original,lda,351,5,31,250
Original,lda,352,5,32,250
Original,lda,354,5,34,250
Original,lda,412,6,28,250
Original,lda,413,6,29,250
Original,lda,480,7,32,250
Original,lda,484,7,36,250
Original,lda,537,8,25,250
Original,lda,539,8,27,250
Original,lda,601,9,25,250
Original,lda,605,9,29,250
Original,lda,610,9,34,250
Original,lda,611,9,35,250
Original,lda,612,9,36,250
Original,lda,615,9,39,250
Original,lda,664,10,24,250
Original,lda,665,10,25,250
Original,lda,669,10,29,250
Original,lda,680,10,40,250
Original,lda,681,10,41,250
Original,lda,726,11,22,250
Original,lda,737,11,33,250
Original,lda,746,11,42,250
Original,lda,788,12,20,250
Original,lda,791,12,23,250
Original,lda,797,12,29,250
Original,lda,811,12,43,250
Original,lda,852,13,20,250
Original,lda,853,13,21,250
Original,lda,864,13,32,250
Original,lda,873,13,41,250
Original,lda,920,14,24,250
Original,lda,927,14,31,250
Original,lda,931,14,35,250
Original,lda,940,14,44,250
Original,lda,982,15,22,250
Original,lda,984,15,24,250
Original,lda,988,15,28,250
Original,lda,997,15,37,250
Original,lda,1043,16,19,250
Original,lda,1049,16,25,250
Original,lda,1050,16,26,250
Original,lda,1055,16,31,250
Original,lda,1061,16,37,250
Original,lda,1064,16,40,250
Original,lda,1067,16,43,250
Original,lda,1068,16,44,250
Original,lda,1107,17,19,250
Original,lda,1110,17,22,250
Original,lda,1114,17,26,250
Original,lda,1124,17,36,250
Original,lda,1129,17,41,250
Original,lda,1130,17,42,250
Original,lda,1172,18,20,250
Original,lda,1173,18,21,250
Original,lda,1181,18,29,250
Original,lda,1188,18,36,250
Original,lda,1191,18,39,250
Original,lda,1193,18,41,250
Original,lda,1194,18,42,250
Original,lda,1196,18,44,250
Original,lda,1238,19,22,250
Original,lda,1240,19,24,250
Original,lda,1241,19,25,250
Original,lda,1242,19,26,250
Original,lda,1251,19,35,250
Original,lda,1255,19,39,250
Original,lda,1299,20,19,250
Original,lda,1302,20,22,250
Original,lda,1305,20,25,250
Original,lda,1310,20,30,250
Original,lda,1311,20,31,250
Original,lda,1317,20,37,250
Original,lda,1324,20,44,250
Original,lda,1363,21,19,250
Original,lda,1366,21,22,250
Original,lda,1367,21,23,250
Original,lda,1377,21,33,250
Original,lda,1382,21,38,250
Original,lda,1388,21,44,250
Original,lda,1428,22,20,250
Original,lda,1434,22,26,250
Original,lda,1443,22,35,250
Original,lda,1451,22,43,250
Original,lda,1495,23,23,250
Original,lda,1501,23,29,250
Original,lda,1507,23,35,250
Original,lda,1508,23,36,250
Original,lda,1512,23,40,250
Original,lda,1561,24,25,250
Original,lda,1564,24,28,250
Original,lda,1566,24,30,250
Original,lda,1567,24,31,250
Original,lda,1570,24,34,250
Original,lda,1574,24,38,250
Original,lda,1626,25,26,250
Original,lda,1634,25,34,250
Original,lda,1635,25,35,250
Original,lda,1749,27,21,250
Original,lda,1750,27,22,250
Original,lda,1811,28,19,250
Original,lda,1812,28,20,250
Original,lda,1813,28,21,250
Original,lda,1835,28,43,250
Original,lda,1876,29,20,250
Original,lda,1877,29,21,250
Original,lda,1895,29,39,250
Original,lda,1897,29,41,250
Original,lda,1898,29,42,250
Original,lda,2137,33,25,250
Original,lda,2200,34,24,250
Original,lda,2201,34,25,250
Original,lda,2202,34,26,250
Original,lda,2213,34,37,250
Original,lda,2265,35,25,250
Original,lda,2266,35,26,250
Original,lda,2277,35,37,250
Original,lda,2278,35,38,250
Original,lda,2279,35,39,250
Original,lda,2328,36,24,250
Original,lda,2329,36,25,250
Original,lda,2330,36,26,250
Original,lda,2394,37,26,250
Original,lda,2395,37,27,250
Original,lda,2404,37,36,250
Original,lda,2405,37,37,250
Original,lda,2527,39,31,250
Original,lda,2654,41,30,250
Original,lda,2656,41,32,250
Original,lda,2718,42,30,250
Original,lda,2720,42,32,250
Original,lda,2723,42,35,250
Original,lda,2777,43,25,250
Original,lda,2778,43,26,250
Original,lda,2781,43,29,250
Original,lda,2784,43,32,250
Original,lda,2789,43,37,250
Original,lda,2790,43,38,250
Original,lda,2792,43,40,250
Original,lda,2794,43,42,250
Original,lda,2835,44,19,250
Original,lda,2836,44,20,250
Original,lda,2838,44,22,250
Original,lda,2842,44,26,250
Original,lda,2845,44,29,250
Original,lda,2852,44,36,250
Original,lda,2861,44,45,250
Original,lda,2896,45,16,250
Original,lda,2898,45,18,250
Original,lda,2899,45,19,250
Original,lda,2901,45,21,250
Original,lda,2902,45,22,250
Original,lda,2906,45,26,250
Original,lda,2911,45,31,250
Original,lda,2912,45,32,250
Original,lda,2919,45,39,250
Original,lda,2921,45,41,250
Original,lda,2922,45,42,250
Original,lda,2927,45,47,250
Original,lda,2958,46,14,250
Original,lda,2964,46,20,250
Original,lda,2968,46,24,250
Original,lda,2970,46,26,250
Original,lda,2979,46,35,250
Original,lda,2980,46,36,250
Original,lda,2984,46,40,250
Original,lda,2986,46,42,250
Original,lda,2987,46,43,250
Original,lda,2988,46,44,250
Original,lda,2990,46,46,250
Original,lda,3021,47,13,250
Original,lda,3028,47,20,250
Original,lda,3032,47,24,250
Original,lda,3036,47,28,250
Original,lda,3043,47,35,250
Original,lda,3049,47,41,250
Original,lda,3051,47,43,250
Original,lda,3052,47,44,250
Original,lda,3053,47,45,250
Original,lda,3057,47,49,250
Original,lda,3085,48,13,250
Original,lda,3098,48,26,250
Original,lda,3100,48,28,250
Original,lda,3110,48,38,250
Original,lda,3113,48,41,250
Original,lda,3154,49,18,250
Original,lda,3161,49,25,250
Original,lda,3167,49,31,250
Original,lda,3170,49,34,250
Original,lda,3171,49,35,250
Original,lda,3218,50,18,250
Original,lda,3223,50,23,250
Original,lda,3231,50,31,250
Original,lda,3232,50,32,250
Original,lda,3234,50,34,250
Original,lda,3243,50,43,250
Original,lda,3244,50,44,250
Original,lda,3247,50,47,250
Original,lda,3277,51,13,250
Original,lda,3279,51,15,250
Original,lda,3280,51,16,250
Original,lda,3284,51,20,250
Original,lda,3286,51,22,250
Original,lda,3289,51,25,250
Original,lda,3293,51,29,250
Original,lda,3294,51,30,250
Original,lda,3298,51,34,250
Original,lda,3300,51,36,250
Original,lda,3304,51,40,250
Original,lda,3312,51,48,250
Original,lda,3343,52,15,250
Original,lda,3354,52,26,250
Original,lda,3360,52,32,250
Original,lda,3361,52,33,250
Original,lda,3365,52,37,250
Original,lda,3366,52,38,250
Original,lda,3367,52,39,250
Original,lda,3368,52,40,250
Original,lda,3408,53,16,250
Original,lda,3413,53,21,250
Original,lda,3425,53,33,250
Original,lda,3426,53,34,250
Original,lda,3428,53,36,250
Original,lda,3433,53,41,250
Original,lda,3438,53,46,250
Original,lda,3474,54,18,250
Original,lda,3484,54,28,250
Original,lda,3490,54,34,250
Original,lda,3496,54,40,250
Original,lda,3497,54,41,250
Original,lda,3499,54,43,250
Original,lda,3538,55,18,250
Original,lda,3545,55,25,250
Original,lda,3547,55,27,250
Original,lda,3554,55,34,250
Original,lda,3556,55,36,250
Original,lda,3558,55,38,250
Original,lda,3561,55,41,250
Original,lda,3605,56,21,250
Original,lda,3611,56,27,250
Original,lda,3621,56,37,250
Original,lda,3675,57,27,250
Original,lda,3676,57,28,250
Original,lda,3678,57,30,250
Original,lda,3687,57,39,250
Original,lda,3688,57,40,250
Original,lda,3744,58,32,250
Original,lda,3869,60,29,250
Original,lda,3876,60,36,250
Original,lda,3937,61,33,250
Original,logreg,351,5,31,250
Original,logreg,352,5,32,250
Original,logreg,354,5,34,250
Original,logreg,412,6,28,250
Original,logreg,413,6,29,250
Original,logreg,480,7,32,250
Original,logreg,484,7,36,250
Original,logreg,537,8,25,250
Original,logreg,539,8,27,250
Original,logreg,601,9,25,250
Original,logreg,605,9,29,250
Original,logreg,610,9,34,250
Original,logreg,611,9,35,250
Original,logreg,612,9,36,250
Original,logreg,615,9,39,250
Original,logreg,664,10,24,250
Original,logreg,665,10,25,250
Original,logreg,669,10,29,250
Original,logreg,680,10,40,250
Original,logreg,681,10,41,250
Original,logreg,726,11,22,250
Original,logreg,737,11,33,250
Original,logreg,746,11,42,250
Original,logreg,788,12,20,250
Original,logreg,791,12,23,250
Original,logreg,797,12,29,250
Original,logreg,811,12,43,250
Original,logreg,852,13,20,250
Original,logreg,853,13,21,250
Original,logreg,864,13,32,250
Original,logreg,873,13,41,250
Original,logreg,920,14,24,250
Original,logreg,927,14,31,250
Original,logreg,931,14,35,250
Original,logreg,940,14,44,250
Original,logreg,982,15,22,250
Original,logreg,984,15,24,250
Original,logreg,988,15,28,250
Original,logreg,997,15,37,250
Original,logreg,1043,16,19,250
Original,logreg,1049,16,25,250
Original,logreg,1050,16,26,250
Original,logreg,1055,16,31,250
Original,logreg,1061,16,37,250
Original,logreg,1064,16,40,250
Original,logreg,1067,16,43,250
Original,logreg,1068,16,44,250
Original,logreg,1107,17,19,250
Original,logreg,1110,17,22,250
Original,logreg,1114,17,26,250
Original,logreg,1124,17,36,250
Original,logreg,1129,17,41,250
Original,logreg,1130,17,42,250
Original,logreg,1172,18,20,250
Original,logreg,1173,18,21,250
Original,logreg,1181,18,29,250
Original,logreg,1188,18,36,250
Original,logreg,1191,18,39,250
Original,logreg,1193,18,41,250
Original,logreg,1194,18,42,250
Original,logreg,1196,18,44,250
Original,logreg,1238,19,22,250
Original,logreg,1240,19,24,250
Original,logreg,1241,19,25,250
Original,logreg,1242,19,26,250
Original,logreg,1251,19,35,250
Original,logreg,1255,19,39,250
Original,logreg,1299,20,19,250
Original,logreg,1302,20,22,250
Original,logreg,1305,20,25,250
Original,logreg,1310,20,30,250
Original,logreg,1311,20,31,250
Original,logreg,1317,20,37,250
Original,logreg,1324,20,44,250
Original,logreg,1363,21,19,250
Original,logreg,1366,21,22,250
Original,logreg,1367,21,23,250
Original,logreg,1377,21,33,250
Original,logreg,1382,21,38,250
Original,logreg,1388,21,44,250
Original,logreg,1428,22,20,250
Original,logreg,1434,22,26,250
Original,logreg,1443,22,35,250
Original,logreg,1451,22,43,250
Original,logreg,1495,23,23,250
Original,logreg,1501,23,29,250
Original,logreg,1507,23,35,250
Original,logreg,1508,23,36,250
Original,logreg,1512,23,40,250
Original,logreg,1561,24,25,250
Original,logreg,1564,24,28,250
Original,logreg,1566,24,30,250
Original,logreg,1567,24,31,250
Original,logreg,1570,24,34,250
Original,logreg,1574,24,38,250
Original,logreg,1626,25,26,250
Original,logreg,1634,25,34,250
Original,logreg,1635,25,35,250
Original,logreg,1749,27,21,250
Original,logreg,1750,27,22,250
Original,logreg,1811,28,19,250
Original,logreg,1812,28,20,250
Original,logreg,1813,28,21,250
Original,logreg,1835,28,43,250
Original,logreg,1876,29,20,250
Original,logreg,1877,29,21,250
Original,logreg,1895,29,39,250
Original,logreg,1897,29,41,250
Original,logreg,1898,29,42,250
Original,logreg,2137,33,25,250
Original,logreg,2200,34,24,250
Original,logreg,2201,34,25,250
Original,logreg,2202,34,26,250
Original,logreg,2213,34,37,250
Original,logreg,2265,35,25,250
Original,logreg,2266,35,26,250
Original,logreg,2277,35,37,250
Original,logreg,2278,35,38,250
Original,logreg,2279,35,39,250
Original,logreg,2328,36,24,250
Original,logreg,2329,36,25,250
Original,logreg,2330,36,26,250
Original,logreg,2394,37,26,250
Original,logreg,2395,37,27,250
Original,logreg,2404,37,36,250
Original,logreg,2405,37,37,250
Original,logreg,2527,39,31,250
Original,logreg,2654,41,30,250
Original,logreg,2656,41,32,250
Original,logreg,2718,42,30,250
Original,logreg,2720,42,32,250
Original,logreg,2723,42,35,250
Original,logreg,2777,43,25,250
Original,logreg,2778,43,26,250
Original,logreg,2781,43,29,250
Original,logreg,2784,43,32,250
Original,logreg,2789,43,37,250
Original,logreg,2790,43,38,250
Original,logreg,2792,43,40,250
Original,logreg,2794,43,42,250
Original,logreg,2835,44,19,250
Original,logreg,2836,44,20,250
Original,logreg,2838,44,22,250
Original,logreg,2842,44,26,250
Original,logreg,2845,44,29,250
Original,logreg,2852,44,36,250
Original,logreg,2861,44,45,250
Original,logreg,2896,45,16,250
Original,logreg,2898,45,18,250
Original,logreg,2899,45,19,250
Original,logreg,2901,45,21,250
Original,logreg,2902,45,22,250
Original,logreg,2906,45,26,250
Original,logreg,2911,45,31,250
Original,logreg,2912,45,32,250
Original,logreg,2919,45,39,250
Original,logreg,2921,45,41,250
Original,logreg,2922,45,42,250
Original,logreg,2927,45,47,250
Original,logreg,2958,46,14,250
Original,logreg,2964,46,20,250
Original,logreg,2968,46,24,250
Original,logreg,2970,46,26,250
Original,logreg,2979,46,35,250
Original,logreg,2980,46,36,250
Original,logreg,2984,46,40,250
Original,logreg,2986,46,42,250
Original,logreg,2987,46,43,250
Original,logreg,2988,46,44,250
Original,logreg,2990,46,46,250
Original,logreg,3021,47,13,250
Original,logreg,3028,47,20,250
Original,logreg,3032,47,24,250
Original,logreg,3036,47,28,250
Original,logreg,3043,47,35,250
Original,logreg,3049,47,41,250
Original,logreg,3051,47,43,250
Original,logreg,3052,47,44,250
Original,logreg,3053,47,45,250
Original,logreg,3057,47,49,250
Original,logreg,3085,48,13,250
Original,logreg,3098,48,26,250
Original,logreg,3100,48,28,250
Original,logreg,3110,48,38,250
Original,logreg,3113,48,41,250
Original,logreg,3154,49,18,250
Original,logreg,3161,49,25,250
Original,logreg,3167,49,31,250
Original,logreg,3170,49,34,250
Original,logreg,3171,49,35,250
Original,logreg,3218,50,18,250
Original,logreg,3223,50,23,250
Original,logreg,3231,50,31,250
Original,logreg,3232,50,32,250
Original,logreg,3234,50,34,250
Original,logreg,3243,50,43,250
Original,logreg,3244,50,44,250
Original,logreg,3247,50,47,250
Original,logreg,3277,51,13,250
Original,logreg,3279,51,15,250
Original,logreg,3280,51,16,250
Original,logreg,3284,51,20,250
Original,logreg,3286,51,22,250
Original,logreg,3289,51,25,250
Original,logreg,3293,51,29,250
Original,logreg,3294,51,30,250
Original,logreg,3298,51,34,250
Original,logreg,3300,51,36,250
Original,logreg,3304,51,40,250
Original,logreg,3312,51,48,250
Original,logreg,3343,52,15,250
Original,logreg,3354,52,26,250
Original,logreg,3360,52,32,250
Original,logreg,3361,52,33,250
Original,logreg,3365,52,37,250
Original,logreg,3366,52,38,250
Original,logreg,3367,52,39,250
Original,logreg,3368,52,40,250
Original,logreg,3408,53,16,250
Original,logreg,3413,53,21,250
Original,logreg,3425,53,33,250
Original,logreg,3426,53,34,250
Original,logreg,3428,53,36,250
Original,logreg,3433,53,41,250
Original,logreg,3438,53,46,250
Original,logreg,3474,54,18,250
Original,logreg,3484,54,28,250
Original,logreg,3490,54,34,250
Original,logreg,3496,54,40,250
Original,logreg,3497,54,41,250
Original,logreg,3499,54,43,250
Original,logreg,3538,55,18,250
Original,logreg,3545,55,25,250
Original,logreg,3547,55,27,250
Original,logreg,3554,55,34,250
Original,logreg,3556,55,36,250
Original,logreg,3558,55,38,250
Original,logreg,3561,55,41,250
Original,logreg,3605,56,21,250
Original,logreg,3611,56,27,250
Original,logreg,3621,56,37,250
Original,logreg,3675,57,27,250
Original,logreg,3676,57,28,250
Original,logreg,3678,57,30,250
Original,logreg,3687,57,39,250
Original,logreg,3688,57,40,250
Original,logreg,3744,58,32,250
Original,logreg,3869,60,29,250
Original,logreg,3876,60,36,250
Original,logreg,3937,61,33,250
Original,svm,352,5,32,807
Original,svm,353,5,33,807
Original,svm,354,5,34,807
Original,svm,412,6,28,807
Original,svm,413,6,29,807
Original,svm,415,6,31,807
Original,svm,418,6,34,807
Original,svm,475,7,27,807
Original,svm,476,7,28,807
Original,svm,480,7,32,807
Original,svm,481,7,33,807
Original,svm,482,7,34,807
Original,svm,483,7,35,807
Original,svm,484,7,36,807
Original,svm,537,8,25,807
Original,svm,538,8,26,807
Original,svm,539,8,27,807
Original,svm,542,8,30,807
Original,svm,544,8,32,807
Original,svm,546,8,34,807
Original,svm,547,8,35,807
Original,svm,548,8,36,807
Original,svm,549,8,37,807
Original,svm,550,8,38,807
Original,svm,601,9,25,807
Original,svm,602,9,26,807
Original,svm,604,9,28,807
Original,svm,605,9,29,807
Original,svm,606,9,30,807
Original,svm,607,9,31,807
Original,svm,608,9,32,807
Original,svm,609,9,33,807
Original,svm,610,9,34,807
Original,svm,611,9,35,807
Original,svm,612,9,36,807
Original,svm,613,9,37,807
Original,svm,614,9,38,807
Original,svm,615,9,39,807
Original,svm,662,10,22,807
Original,svm,663,10,23,807
Original,svm,665,10,25,807
Original,svm,666,10,26,807
Original,svm,667,10,27,807
Original,svm,670,10,30,807
Original,svm,672,10,32,807
Original,svm,674,10,34,807
Original,svm,675,10,35,807
Original,svm,676,10,36,807
Original,svm,678,10,38,807
Original,svm,679,10,39,807
Original,svm,680,10,40,807
Original,svm,725,11,21,807
Original,svm,727,11,23,807
Original,svm,728,11,24,807
Original,svm,729,11,25,807
Original,svm,730,11,26,807
Original,svm,731,11,27,807
Original,svm,733,11,29,807
Original,svm,734,11,30,807
Original,svm,735,11,31,807
Original,svm,737,11,33,807
Original,svm,738,11,34,807
Original,svm,739,11,35,807
Original,svm,740,11,36,807
Original,svm,741,11,37,807
Original,svm,742,11,38,807
Original,svm,744,11,40,807
Original,svm,745,11,41,807
Original,svm,746,11,42,807
Original,svm,788,12,20,807
Original,svm,789,12,21,807
Original,svm,790,12,22,807
Original,svm,791,12,23,807
Original,svm,792,12,24,807
Original,svm,793,12,25,807
Original,svm,795,12,27,807
Original,svm,796,12,28,807
Original,svm,797,12,29,807
Original,svm,798,12,30,807
Original,svm,800,12,32,807
Original,svm,801,12,33,807
Original,svm,802,12,34,807
Original,svm,803,12,35,807
Original,svm,804,12,36,807
Original,svm,805,12,37,807
Original,svm,806,12,38,807
Original,svm,808,12,40,807
Original,svm,809,12,41,807
Original,svm,810,12,42,807
Original,svm,811,12,43,807
Original,svm,852,13,20,807
Original,svm,853,13,21,807
Original,svm,854,13,22,807
Original,svm,855,13,23,807
Original,svm,856,13,24,807
Original,svm,857,13,25,807
Original,svm,858,13,26,807
Original,svm,860,13,28,807
Original,svm,861,13,29,807
Original,svm,862,13,30,807
Original,svm,863,13,31,807
Original,svm,864,13,32,807
Original,svm,865,13,33,807
Original,svm,866,13,34,807
Original,svm,867,13,35,807
Original,svm,868,13,36,807
Original,svm,869,13,37,807
Original,svm,870,13,38,807
Original,svm,871,13,39,807
Original,svm,872,13,40,807
Original,svm,873,13,41,807
Original,svm,874,13,42,807
Original,svm,876,13,44,807
Original,svm,915,14,19,807
Original,svm,916,14,20,807
Original,svm,917,14,21,807
Original,svm,919,14,23,807
Original,svm,920,14,24,807
Original,svm,923,14,27,807
Original,svm,925,14,29,807
