dataset,classifier,pixel_index,row,col,n_selected_by_model
Half-Flipped,lda,3538,55,18,94
Half-Flipped,lda,3539,55,19,94
Half-Flipped,lda,3540,55,20,94
Half-Flipped,lda,3541,55,21,94
Half-Flipped,lda,3710,57,62,94
Half-Flipped,lda,3712,58,0,94
Half-Flipped,lda,3904,61,0,94
Half-Flipped,lda,3970,62,2,94
Half-Flipped,lda,4027,62,59,94
Half-Flipped,lda,4094,63,62,94
Half-Flipped,lda,4095,63,63,94
Half-Flipped,logreg,58,0,58,94
Half-Flipped,logreg,63,0,63,94
Half-Flipped,logreg,124,1,60,94
Half-Flipped,logreg,127,1,63,94
Half-Flipped,logreg,380,5,60,94
Half-Flipped,logreg,552,8,40,94
Half-Flipped,logreg,575,8,63,94
Half-Flipped,logreg,616,9,40,94
Half-Flipped,logreg,640,10,0,94
Half-Flipped,logreg,654,10,14,94
Half-Flipped,logreg,684,10,44,94
Half-Flipped,logreg,702,10,62,94
Half-Flipped,logreg,747,11,43,94
Half-Flipped,logreg,751,11,47,94
Half-Flipped,logreg,882,13,50,94
Half-Flipped,logreg,883,13,51,94
Half-Flipped,logreg,896,14,0,94
Half-Flipped,logreg,974,15,14,94
Half-Flipped,logreg,976,15,16,94
Half-Flipped,logreg,1006,15,46,94
Half-Flipped,logreg,1008,15,48,94
Half-Flipped,logreg,1055,16,31,94
Half-Flipped,logreg,1072,16,48,94
Half-Flipped,logreg,1097,17,9,94
Half-Flipped,logreg,1135,17,47,94
Half-Flipped,logreg,1138,17,50,94
Half-Flipped,logreg,1140,17,52,94
Half-Flipped,logreg,1175,18,23,94
Half-Flipped,logreg,1190,18,38,94
Half-Flipped,logreg,1204,18,52,94
Half-Flipped,logreg,1241,19,25,94
Half-Flipped,logreg,1254,19,38,94
Half-Flipped,logreg,1305,20,25,94
Half-Flipped,logreg,1434,22,26,94
Half-Flipped,logreg,1499,23,27,94
Half-Flipped,logreg,1562,24,26,94
Half-Flipped,logreg,1637,25,37,94
Half-Flipped,logreg,1690,26,26,94
Half-Flipped,logreg,1818,28,26,94
Half-Flipped,logreg,1829,28,37,94
Half-Flipped,logreg,2004,31,20,94
Half-Flipped,logreg,2047,31,63,94
Half-Flipped,logreg,2090,32,42,94
Half-Flipped,logreg,2132,33,20,94
Half-Flipped,logreg,2194,34,18,94
Half-Flipped,logreg,2195,34,19,94
Half-Flipped,logreg,2201,34,25,94
Half-Flipped,logreg,2218,34,42,94
Half-Flipped,logreg,2220,34,44,94
Half-Flipped,logreg,2259,35,19,94
Half-Flipped,logreg,2260,35,20,94
Half-Flipped,logreg,2262,35,22,94
Half-Flipped,logreg,2266,35,26,94
Half-Flipped,logreg,2277,35,37,94
Half-Flipped,logreg,2278,35,38,94
Half-Flipped,logreg,2330,36,26,94
Half-Flipped,logreg,2431,37,63,94
Half-Flipped,logreg,2469,38,37,94
Half-Flipped,logreg,2495,38,63,94
Half-Flipped,logreg,2586,40,26,94
Half-Flipped,logreg,2661,41,37,94
Half-Flipped,logreg,2725,42,37,94
Half-Flipped,logreg,2790,43,38,94
Half-Flipped,logreg,2825,44,9,94
Half-Flipped,logreg,2904,45,24,94
Half-Flipped,logreg,2952,46,8,94
Half-Flipped,logreg,2959,46,15,94
Half-Flipped,logreg,2974,46,30,94
Half-Flipped,logreg,3022,47,14,94
Half-Flipped,logreg,3039,47,31,94
Half-Flipped,logreg,3085,48,13,94
Half-Flipped,logreg,3086,48,14,94
Half-Flipped,logreg,3118,48,46,94
Half-Flipped,logreg,3119,48,47,94
Half-Flipped,logreg,3121,48,49,94
Half-Flipped,logreg,3124,48,52,94
Half-Flipped,logreg,3148,49,12,94
Half-Flipped,logreg,3151,49,15,94
Half-Flipped,logreg,3308,51,44,94
Half-Flipped,logreg,3312,51,48,94
Half-Flipped,logreg,3454,53,62,94
Half-Flipped,logreg,3471,54,15,94
Half-Flipped,logreg,3476,54,20,94
Half-Flipped,logreg,3538,55,18,94
Half-Flipped,logreg,3539,55,19,94
Half-Flipped,logreg,3540,55,20,94
Half-Flipped,logreg,3541,55,21,94
Half-Flipped,logreg,3710,57,62,94
Half-Flipped,logreg,3712,58,0,94
Half-Flipped,logreg,3904,61,0,94
Half-Flipped,logreg,3970,62,2,94
Half-Flipped,logreg,4027,62,59,94
Half-Flipped,logreg,4094,63,62,94
Half-Flipped,logreg,4095,63,63,94
Half-Flipped,svm,0,0,0,296
Half-Flipped,svm,58,0,58,296
Half-Flipped,svm,127,1,63,296
Half-Flipped,svm,184,2,56,296
Half-Flipped,svm,249,3,57,296
Half-Flipped,svm,252,3,60,296
Half-Flipped,svm,258,4,2,296
Half-Flipped,svm,318,4,62,296
Half-Flipped,svm,380,5,60,296
Half-Flipped,svm,440,6,56,296
Half-Flipped,svm,445,6,61,296
Half-Flipped,svm,552,8,40,296
Half-Flipped,svm,556,8,44,296
Half-Flipped,svm,557,8,45,296
Half-Flipped,svm,575,8,63,296
Half-Flipped,svm,616,9,40,296
Half-Flipped,svm,622,9,46,296
Half-Flipped,svm,640,10,0,296
Half-Flipped,svm,654,10,14,296
Half-Flipped,svm,655,10,15,296
Half-Flipped,svm,682,10,42,296
Half-Flipped,svm,699,10,59,296
Half-Flipped,svm,702,10,62,296
Half-Flipped,svm,720,11,16,296
Half-Flipped,svm,747,11,43,296
Half-Flipped,svm,751,11,47,296
Half-Flipped,svm,764,11,60,296
Half-Flipped,svm,765,11,61,296
Half-Flipped,svm,780,12,12,296
Half-Flipped,svm,814,12,46,296
Half-Flipped,svm,818,12,50,296
Half-Flipped,svm,827,12,59,296
Half-Flipped,svm,849,13,17,296
Half-Flipped,svm,883,13,51,296
Half-Flipped,svm,893,13,61,296
Half-Flipped,svm,896,14,0,296
Half-Flipped,svm,913,14,17,296
Half-Flipped,svm,940,14,44,296
Half-Flipped,svm,942,14,46,296
Half-Flipped,svm,944,14,48,296
Half-Flipped,svm,945,14,49,296
Half-Flipped,svm,956,14,60,296
Half-Flipped,svm,960,15,0,296
Half-Flipped,svm,974,15,14,296
Half-Flipped,svm,976,15,16,296
Half-Flipped,svm,1006,15,46,296
Half-Flipped,svm,1008,15,48,296
Half-Flipped,svm,1009,15,49,296
Half-Flipped,svm,1033,16,9,296
Half-Flipped,svm,1034,16,10,296
Half-Flipped,svm,1035,16,11,296
Half-Flipped,svm,1037,16,13,296
Half-Flipped,svm,1038,16,14,296
Half-Flipped,svm,1039,16,15,296
Half-Flipped,svm,1040,16,16,296
Half-Flipped,svm,1055,16,31,296
Half-Flipped,svm,1068,16,44,296
Half-Flipped,svm,1097,17,9,296
Half-Flipped,svm,1099,17,11,296
Half-Flipped,svm,1103,17,15,296
Half-Flipped,svm,1112,17,24,296
Half-Flipped,svm,1114,17,26,296
Half-Flipped,svm,1118,17,30,296
Half-Flipped,svm,1119,17,31,296
Half-Flipped,svm,1134,17,46,296
Half-Flipped,svm,1137,17,49,296
Half-Flipped,svm,1138,17,50,296
Half-Flipped,svm,1140,17,52,296
Half-Flipped,svm,1162,18,10,296
Half-Flipped,svm,1165,18,13,296
Half-Flipped,svm,1168,18,16,296
Half-Flipped,svm,1175,18,23,296
Half-Flipped,svm,1178,18,26,296
Half-Flipped,svm,1179,18,27,296
Half-Flipped,svm,1184,18,32,296
Half-Flipped,svm,1190,18,38,296
Half-Flipped,svm,1191,18,39,296
Half-Flipped,svm,1204,18,52,296
Half-Flipped,svm,1213,18,61,296
Half-Flipped,svm,1239,19,23,296
Half-Flipped,svm,1241,19,25,296
Half-Flipped,svm,1244,19,28,296
Half-Flipped,svm,1249,19,33,296
Half-Flipped,svm,1253,19,37,296
Half-Flipped,svm,1256,19,40,296
Half-Flipped,svm,1267,19,51,296
Half-Flipped,svm,1278,19,62,296
Half-Flipped,svm,1301,20,21,296
Half-Flipped,svm,1305,20,25,296
Half-Flipped,svm,1306,20,26,296
Half-Flipped,svm,1308,20,28,296
Half-Flipped,svm,1317,20,37,296
Half-Flipped,svm,1367,21,23,296
Half-Flipped,svm,1371,21,27,296
Half-Flipped,svm,1372,21,28,296
Half-Flipped,svm,1373,21,29,296
Half-Flipped,svm,1379,21,35,296
Half-Flipped,svm,1381,21,37,296
Half-Flipped,svm,1385,21,41,296
Half-Flipped,svm,1433,22,25,296
Half-Flipped,svm,1434,22,26,296
Half-Flipped,svm,1446,22,38,296
Half-Flipped,svm,1448,22,40,296
Half-Flipped,svm,1492,23,20,296
Half-Flipped,svm,1494,23,22,296
Half-Flipped,svm,1495,23,23,296
Half-Flipped,svm,1499,23,27,296
Half-Flipped,svm,1500,23,28,296
Half-Flipped,svm,1501,23,29,296
Half-Flipped,svm,1508,23,36,296
Half-Flipped,svm,1511,23,39,296
Half-Flipped,svm,1535,23,63,296
Half-Flipped,svm,1562,24,26,296
Half-Flipped,svm,1563,24,27,296
Half-Flipped,svm,1572,24,36,296
Half-Flipped,svm,1575,24,39,296
Half-Flipped,svm,1624,25,24,296
Half-Flipped,svm,1625,25,25,296
Half-Flipped,svm,1627,25,27,296
Half-Flipped,svm,1629,25,29,296
Half-Flipped,svm,1637,25,37,296
Half-Flipped,svm,1638,25,38,296
Half-Flipped,svm,1690,26,26,296
Half-Flipped,svm,1693,26,29,296
Half-Flipped,svm,1727,26,63,296
Half-Flipped,svm,1754,27,26,296
Half-Flipped,svm,1756,27,28,296
Half-Flipped,svm,1766,27,38,296
Half-Flipped,svm,1790,27,62,296
Half-Flipped,svm,1818,28,26,296
Half-Flipped,svm,1819,28,27,296
Half-Flipped,svm,1828,28,36,296
Half-Flipped,svm,1829,28,37,296
Half-Flipped,svm,1855,28,63,296
Half-Flipped,svm,1881,29,25,296
Half-Flipped,svm,1893,29,37,296
Half-Flipped,svm,1951,30,31,296
Half-Flipped,svm,1953,30,33,296
Half-Flipped,svm,2004,31,20,296
Half-Flipped,svm,2045,31,61,296
Half-Flipped,svm,2046,31,62,296
Half-Flipped,svm,2079,32,31,296
Half-Flipped,svm,2080,32,32,296
Half-Flipped,svm,2082,32,34,296
Half-Flipped,svm,2090,32,42,296
Half-Flipped,svm,2132,33,20,296
Half-Flipped,svm,2141,33,29,296
Half-Flipped,svm,2145,33,33,296
Half-Flipped,svm,2175,33,63,296
Half-Flipped,svm,2194,34,18,296
Half-Flipped,svm,2196,34,20,296
Half-Flipped,svm,2197,34,21,296
Half-Flipped,svm,2201,34,25,296
Half-Flipped,svm,2202,34,26,296
Half-Flipped,svm,2207,34,31,296
Half-Flipped,svm,2213,34,37,296
Half-Flipped,svm,2218,34,42,296
Half-Flipped,svm,2220,34,44,296
Half-Flipped,svm,2259,35,19,296
Half-Flipped,svm,2260,35,20,296
Half-Flipped,svm,2262,35,22,296
Half-Flipped,svm,2266,35,26,296
Half-Flipped,svm,2267,35,27,296
Half-Flipped,svm,2269,35,29,296
Half-Flipped,svm,2271,35,31,296
Half-Flipped,svm,2273,35,33,296
Half-Flipped,svm,2277,35,37,296
Half-Flipped,svm,2278,35,38,296
Half-Flipped,svm,2301,35,61,296
Half-Flipped,svm,2330,36,26,296
Half-Flipped,svm,2339,36,35,296
Half-Flipped,svm,2393,37,25,296
Half-Flipped,svm,2395,37,27,296
Half-Flipped,svm,2398,37,30,296
Half-Flipped,svm,2457,38,25,296
Half-Flipped,svm,2461,38,29,296
Half-Flipped,svm,2467,38,35,296
Half-Flipped,svm,2469,38,37,296
Half-Flipped,svm,2471,38,39,296
Half-Flipped,svm,2495,38,63,296
Half-Flipped,svm,2520,39,24,296
Half-Flipped,svm,2522,39,26,296
Half-Flipped,svm,2532,39,36,296
Half-Flipped,svm,2534,39,38,296
Half-Flipped,svm,2586,40,26,296
Half-Flipped,svm,2587,40,27,296
Half-Flipped,svm,2588,40,28,296
Half-Flipped,svm,2594,40,34,296
Half-Flipped,svm,2598,40,38,296
Half-Flipped,svm,2600,40,40,296
Half-Flipped,svm,2621,40,61,296
Half-Flipped,svm,2623,40,63,296
Half-Flipped,svm,2648,41,24,296
Half-Flipped,svm,2649,41,25,296
Half-Flipped,svm,2652,41,28,296
Half-Flipped,svm,2660,41,36,296
Half-Flipped,svm,2667,41,43,296
Half-Flipped,svm,2698,42,10,296
Half-Flipped,svm,2717,42,29,296
Half-Flipped,svm,2719,42,31,296
Half-Flipped,svm,2721,42,33,296
Half-Flipped,svm,2722,42,34,296
Half-Flipped,svm,2725,42,37,296
Half-Flipped,svm,2726,42,38,296
Half-Flipped,svm,2728,42,40,296
Half-Flipped,svm,2730,42,42,296
Half-Flipped,svm,2774,43,22,296
Half-Flipped,svm,2777,43,25,296
Half-Flipped,svm,2779,43,27,296
Half-Flipped,svm,2783,43,31,296
Half-Flipped,svm,2790,43,38,296
Half-Flipped,svm,2814,43,62,296
Half-Flipped,svm,2825,44,9,296
Half-Flipped,svm,2826,44,10,296
Half-Flipped,svm,2844,44,28,296
Half-Flipped,svm,2846,44,30,296
Half-Flipped,svm,2849,44,33,296
Half-Flipped,svm,2851,44,35,296
Half-Flipped,svm,2878,44,62,296
Half-Flipped,svm,2893,45,13,296
Half-Flipped,svm,2894,45,14,296
Half-Flipped,svm,2904,45,24,296
Half-Flipped,svm,2908,45,28,296
Half-Flipped,svm,2942,45,62,296
Half-Flipped,svm,2952,46,8,296
Half-Flipped,svm,2959,46,15,296
Half-Flipped,svm,2960,46,16,296
Half-Flipped,svm,2973,46,29,296
Half-Flipped,svm,2974,46,30,296
Half-Flipped,svm,2976,46,32,296
Half-Flipped,svm,2978,46,34,296
Half-Flipped,svm,2981,46,37,296
Half-Flipped,svm,2983,46,39,296
Half-Flipped,svm,2994,46,50,296
Half-Flipped,svm,3017,47,9,296
Half-Flipped,svm,3038,47,30,296
Half-Flipped,svm,3086,48,14,296
Half-Flipped,svm,3104,48,32,296
Half-Flipped,svm,3118,48,46,296
Half-Flipped,svm,3119,48,47,296
Half-Flipped,svm,3121,48,49,296
Half-Flipped,svm,3124,48,52,296
Half-Flipped,svm,3147,49,11,296
Half-Flipped,svm,3148,49,12,296
Half-Flipped,svm,3151,49,15,296
Half-Flipped,svm,3184,49,48,296
Half-Flipped,svm,3186,49,50,296
Half-Flipped,svm,3197,49,61,296
Half-Flipped,svm,3199,49,63,296
Half-Flipped,svm,3211,50,11,296
Half-Flipped,svm,3284,51,20,296
Half-Flipped,svm,3308,51,44,296
Half-Flipped,svm,3312,51,48,296
Half-Flipped,svm,3328,52,0,296
Half-Flipped,svm,3343,52,15,296
Half-Flipped,svm,3344,52,16,296
Half-Flipped,svm,3345,52,17,296
Half-Flipped,svm,3405,53,13,296
Half-Flipped,svm,3406,53,14,296
Half-Flipped,svm,3452,53,60,296
Half-Flipped,svm,3454,53,62,296
Half-Flipped,svm,3457,54,1,296
Half-Flipped,svm,3471,54,15,296
Half-Flipped,svm,3476,54,20,296
Half-Flipped,svm,3478,54,22,296
Half-Flipped,svm,3517,54,61,296
Half-Flipped,svm,3518,54,62,296
Half-Flipped,svm,3519,54,63,296
Half-Flipped,svm,3535,55,15,296
Half-Flipped,svm,3538,55,18,296
Half-Flipped,svm,3541,55,21,296
Half-Flipped,svm,3578,55,58,296
Half-Flipped,svm,3580,55,60,296
Half-Flipped,svm,3586,56,2,296
Half-Flipped,svm,3602,56,18,296
Half-Flipped,svm,3604,56,20,296
Half-Flipped,svm,3643,56,59,296
Half-Flipped,svm,3644,56,60,296
Half-Flipped,svm,3648,57,0,296
Half-Flipped,svm,3649,57,1,296
Half-Flipped,svm,3650,57,2,296
Half-Flipped,svm,3707,57,59,296
Half-Flipped,svm,3710,57,62,296
Half-Flipped,svm,3712,58,0,296
Half-Flipped,svm,3715,58,3,296
Half-Flipped,svm,3772,58,60,296
Half-Flipped,svm,3834,59,58,296
Half-Flipped,svm,3838,59,62,296
Half-Flipped,svm,3904,61,0,296
Half-Flipped,svm,3961,61,57,296
Half-Flipped,svm,3965,61,61,296
Half-Flipped,svm,3970,62,2,296
Half-Flipped,svm,4024,62,56,296
Half-Flipped,svm,4027,62,59,296
Half-Flipped,svm,4031,62,63,296
Half-Flipped,svm,4094,63,62,296
Original,lda,352,5,32,260
Original,lda,354,5,34,260
Original,lda,413,6,29,260
Original,lda,481,7,33,260
Original,lda,539,8,27,260
Original,lda,545,8,33,260
Original,lda,549,8,37,260
Original,lda,601,9,25,260
Original,lda,611,9,35,260
Original,lda,614,9,38,260
Original,lda,666,10,26,260
Original,lda,669,10,29,260
Original,lda,672,10,32,260
Original,lda,676,10,36,260
Original,lda,680,10,40,260
Original,lda,726,11,22,260
Original,lda,730,11,26,260
Original,lda,741,11,37,260
Original,lda,791,12,23,260
Original,lda,802,12,34,260
Original,lda,809,12,41,260
Original,lda,852,13,20,260
Original,lda,855,13,23,260
Original,lda,861,13,29,260
Original,lda,873,13,41,260
Original,lda,874,13,42,260
Original,lda,875,13,43,260
Original,lda,923,14,27,260
Original,lda,925,14,29,260
Original,lda,931,14,35,260
Original,lda,937,14,41,260
Original,lda,938,14,42,260
Original,lda,979,15,19,260
Original,lda,982,15,22,260
Original,lda,988,15,28,260
Original,lda,999,15,39,260
Original,lda,1004,15,44,260
Original,lda,1043,16,19,260
Original,lda,1047,16,23,260
Original,lda,1054,16,30,260
Original,lda,1055,16,31,260
Original,lda,1056,16,32,260
Original,lda,1063,16,39,260
Original,lda,1067,16,43,260
Original,lda,1068,16,44,260
Original,lda,1107,17,19,260
Original,lda,1109,17,21,260
Original,lda,1110,17,22,260
Original,lda,1118,17,30,260
Original,lda,1124,17,36,260
Original,lda,1125,17,37,260
Original,lda,1129,17,41,260
Original,lda,1131,17,43,260
Original,lda,1172,18,20,260
Original,lda,1173,18,21,260
Original,lda,1175,18,23,260
Original,lda,1176,18,24,260
Original,lda,1178,18,26,260
Original,lda,1183,18,31,260
Original,lda,1188,18,36,260
Original,lda,1191,18,39,260
Original,lda,1193,18,41,260
Original,lda,1194,18,42,260
Original,lda,1196,18,44,260
Original,lda,1235,19,19,260
Original,lda,1238,19,22,260
Original,lda,1240,19,24,260
Original,lda,1242,19,26,260
Original,lda,1245,19,29,260
Original,lda,1246,19,30,260
Original,lda,1251,19,35,260
Original,lda,1255,19,39,260
Original,lda,1260,19,44,260
Original,lda,1299,20,19,260
Original,lda,1302,20,22,260
Original,lda,1305,20,25,260
Original,lda,1307,20,27,260
Original,lda,1310,20,30,260
Original,lda,1311,20,31,260
Original,lda,1317,20,37,260
Original,lda,1324,20,44,260
Original,lda,1364,21,20,260
Original,lda,1376,21,32,260
Original,lda,1377,21,33,260
Original,lda,1382,21,38,260
Original,lda,1429,22,21,260
Original,lda,1436,22,28,260
Original,lda,1443,22,35,260
Original,lda,1446,22,38,260
Original,lda,1450,22,42,260
Original,lda,1495,23,23,260
Original,lda,1498,23,26,260
Original,lda,1499,23,27,260
Original,lda,1503,23,31,260
Original,lda,1511,23,39,260
Original,lda,1512,23,40,260
Original,lda,1561,24,25,260
Original,lda,1564,24,28,260
Original,lda,1569,24,33,260
Original,lda,1570,24,34,260
Original,lda,1574,24,38,260
Original,lda,1626,25,26,260
Original,lda,1631,25,31,260
Original,lda,1635,25,35,260
Original,lda,1694,26,30,260
Original,lda,1749,27,21,260
Original,lda,1812,28,20,260
Original,lda,1832,28,40,260
Original,lda,1834,28,42,260
Original,lda,1876,29,20,260
Original,lda,1877,29,21,260
Original,lda,1878,29,22,260
Original,lda,1879,29,23,260
Original,lda,1896,29,40,260
Original,lda,1898,29,42,260
Original,lda,2200,34,24,260
Original,lda,2201,34,25,260
Original,lda,2213,34,37,260
Original,lda,2264,35,24,260
Original,lda,2266,35,26,260
Original,lda,2267,35,27,260
Original,lda,2277,35,37,260
Original,lda,2278,35,38,260
Original,lda,2279,35,39,260
Original,lda,2330,36,26,260
Original,lda,2395,37,27,260
Original,lda,2405,37,37,260
Original,lda,2527,39,31,260
Original,lda,2593,40,33,260
Original,lda,2654,41,30,260
Original,lda,2715,42,27,260
Original,lda,2719,42,31,260
Original,lda,2724,42,36,260
Original,lda,2778,43,26,260
Original,lda,2781,43,29,260
Original,lda,2790,43,38,260
Original,lda,2834,44,18,260
Original,lda,2836,44,20,260
Original,lda,2840,44,24,260
Original,lda,2843,44,27,260
Original,lda,2847,44,31,260
Original,lda,2852,44,36,260
Original,lda,2861,44,45,260
Original,lda,2862,44,46,260
Original,lda,2896,45,16,260
Original,lda,2900,45,20,260
Original,lda,2901,45,21,260
Original,lda,2902,45,22,260
Original,lda,2906,45,26,260
Original,lda,2911,45,31,260
Original,lda,2912,45,32,260
Original,lda,2919,45,39,260
Original,lda,2927,45,47,260
Original,lda,2964,46,20,260
Original,lda,2968,46,24,260
Original,lda,2970,46,26,260
Original,lda,2972,46,28,260
Original,lda,2976,46,32,260
Original,lda,2979,46,35,260
Original,lda,2980,46,36,260
Original,lda,2984,46,40,260
Original,lda,2986,46,42,260
Original,lda,2987,46,43,260
Original,lda,2988,46,44,260
Original,lda,2989,46,45,260
Original,lda,2990,46,46,260
Original,lda,3021,47,13,260
Original,lda,3029,47,21,260
Original,lda,3032,47,24,260
Original,lda,3043,47,35,260
Original,lda,3045,47,37,260
Original,lda,3049,47,41,260
Original,lda,3052,47,44,260
Original,lda,3085,48,13,260
Original,lda,3089,48,17,260
Original,lda,3098,48,26,260
Original,lda,3102,48,30,260
Original,lda,3104,48,32,260
Original,lda,3110,48,38,260
Original,lda,3112,48,40,260
Original,lda,3113,48,41,260
Original,lda,3155,49,19,260
Original,lda,3157,49,21,260
Original,lda,3161,49,25,260
Original,lda,3168,49,32,260
Original,lda,3176,49,40,260
Original,lda,3184,49,48,260
Original,lda,3217,50,17,260
Original,lda,3218,50,18,260
Original,lda,3221,50,21,260
Original,lda,3226,50,26,260
Original,lda,3228,50,28,260
Original,lda,3231,50,31,260
Original,lda,3234,50,34,260
Original,lda,3235,50,35,260
Original,lda,3239,50,39,260
Original,lda,3243,50,43,260
Original,lda,3247,50,47,260
Original,lda,3277,51,13,260
Original,lda,3279,51,15,260
Original,lda,3280,51,16,260
Original,lda,3282,51,18,260
Original,lda,3289,51,25,260
Original,lda,3290,51,26,260
Original,lda,3294,51,30,260
Original,lda,3307,51,43,260
Original,lda,3308,51,44,260
Original,lda,3312,51,48,260
Original,lda,3343,52,15,260
Original,lda,3345,52,17,260
Original,lda,3351,52,23,260
Original,lda,3356,52,28,260
Original,lda,3357,52,29,260
Original,lda,3362,52,34,260
Original,lda,3366,52,38,260
Original,lda,3367,52,39,260
Original,lda,3371,52,43,260
Original,lda,3406,53,14,260
Original,lda,3408,53,16,260
Original,lda,3410,53,18,260
Original,lda,3411,53,19,260
Original,lda,3413,53,21,260
Original,lda,3414,53,22,260
Original,lda,3416,53,24,260
Original,lda,3419,53,27,260
Original,lda,3426,53,34,260
Original,lda,3433,53,41,260
Original,lda,3477,54,21,260
Original,lda,3490,54,34,260
Original,lda,3499,54,43,260
Original,lda,3538,55,18,260
Original,lda,3541,55,21,260
Original,lda,3546,55,26,260
Original,lda,3549,55,29,260
Original,lda,3554,55,34,260
Original,lda,3561,55,41,260
Original,lda,3563,55,43,260
Original,lda,3608,56,24,260
Original,lda,3611,56,27,260
Original,lda,3621,56,37,260
Original,lda,3628,56,44,260
Original,lda,3667,57,19,260
Original,lda,3671,57,23,260
Original,lda,3675,57,27,260
Original,lda,3676,57,28,260
Original,lda,3678,57,30,260
Original,lda,3682,57,34,260
Original,lda,3687,57,39,260
Original,lda,3690,57,42,260
Original,lda,3744,58,32,260
Original,lda,3797,59,21,260
Original,lda,3798,59,22,260
Original,lda,3808,59,32,260
Original,lda,3814,59,38,260
Original,lda,3867,60,27,260
Original,lda,3875,60,35,260
Original,lda,3933,61,29,260
Original,lda,3934,61,30,260
Original,lda,3937,61,33,260
Original,lda,3938,61,34,260
Original,logreg,352,5,32,72
Original,logreg,354,5,34,72
Original,logreg,726,11,22,72
Original,logreg,789,12,21,72
Original,logreg,1055,16,31,72
Original,logreg,1056,16,32,72
Original,logreg,1119,17,31,72
Original,logreg,1125,17,37,72
Original,logreg,1176,18,24,72
Original,logreg,1178,18,26,72
Original,logreg,1188,18,36,72
Original,logreg,1191,18,39,72
Original,logreg,1242,19,26,72
Original,logreg,1243,19,27,72
Original,logreg,1251,19,35,72
Original,logreg,1252,19,36,72
Original,logreg,1311,20,31,72
Original,logreg,1317,20,37,72
Original,logreg,1429,22,21,72
Original,logreg,1450,22,42,72
Original,logreg,1749,27,21,72
Original,logreg,1812,28,20,72
Original,logreg,1832,28,40,72
Original,logreg,1834,28,42,72
